repository_normalized,url,source_count,source_catalogues,status
kyegomez/open-jev,https://github.com/kyegomez/open-jev,4,"[""KennethAshley/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""robokrunch/awesome-jev""]",unverified_outgoing_link_candidate
kyh/vibedgames,https://github.com/kyh/vibedgames,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
kyle-chalmers/typesafe-jev-incident-router,https://github.com/kyle-chalmers/typesafe-jev-incident-router,1,"[""logicrw/awesome-jev-projects""]",unverified_outgoing_link_candidate
kyle-pena-nlp/jevchat,https://github.com/kyle-pena-nlp/jevchat,3,"[""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""robokrunch/awesome-jev""]",unverified_outgoing_link_candidate
kyledickey/jev-go,https://github.com/kyledickey/jev-go,4,"[""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
kylehovance-ai/jev-the-janitor,https://github.com/kylehovance-ai/jev-the-janitor,4,"[""AppitStudio/awesome-jev"", ""RadRebelSam/awesome-jev"", ""heyjunpenn/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
kylejeong2/jev-judge,https://github.com/kylejeong2/jev-judge,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
kylekreuter/jev2048,https://github.com/kylekreuter/jev2048,6,"[""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
kylemclaren/jev-search,https://github.com/kylemclaren/jev-search,1,"[""valentynkit/awesome-jev-typesafe""]",unverified_outgoing_link_candidate
kylemclaren/jevql,https://github.com/kylemclaren/jevql,29,"[""AbdelStark/awesome-typesafe-jev"", ""AiPersonacademy/Awesome-jev-use"", ""Anil-matcha/awesome-jev-by-typesafe"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""KennethAshley/awesome-jev"", ""KuzanJ/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""Vishnurr2k01/awesome-jev"", ""anandi1989/awesome-jev-usecases"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""evan87863/awesome-jev-examples"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""notsointresting/awesome-jev-family"", ""oxwen11/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
kylemclaren/jevsearch,https://github.com/kylemclaren/jevsearch,2,"[""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
kyotofin/tax-doc-classifier,https://github.com/kyotofin/tax-doc-classifier,28,"[""99hansling/awesome-jev"", ""AbdelStark/awesome-typesafe-jev"", ""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""KennethAshley/awesome-jev"", ""Li-Evan/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""Promethe-us/awesome-jev"", ""RadRebelSam/awesome-jev"", ""ckaraca/awesome-jev"", ""cobanov/awesome-jev"", ""dog-last/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""robokrunch/awesome-jev"", ""stainlu/awesome-jev"", ""supermanc417-alt/awesome-jev-hub"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""wh000wh000/awesome-jev-live"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
kyrylosyzonenko/jev-browse,https://github.com/kyrylosyzonenko/jev-browse,6,"[""Omrigotlieb/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
kyu1204/jgrep,https://github.com/kyu1204/jgrep,20,"[""AbdelStark/awesome-typesafe-jev"", ""Anil-matcha/awesome-jev-by-typesafe"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""KennethAshley/awesome-jev"", ""KuzanJ/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""fatwang2/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""stainlu/awesome-jev"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
kz-95/kz-harness,https://github.com/kz-95/kz-harness,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
kzkhykw/jev-auto-ime,https://github.com/kzkhykw/jev-auto-ime,2,"[""JingHao-Leon/awesome-jev-apps"", ""RadRebelSam/awesome-jev""]",unverified_outgoing_link_candidate
lab-dados/jev-anotacao-sentencas,https://github.com/lab-dados/jev-anotacao-sentencas,7,"[""Omrigotlieb/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
labguy94/jevtok,https://github.com/labguy94/jevtok,2,"[""AppitStudio/awesome-jev"", ""rhc98/awesome-jev""]",unverified_outgoing_link_candidate
lachlanlindsay/is-jev-calibrated,https://github.com/lachlanlindsay/is-jev-calibrated,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lafollett-labs/typesafe-jev-dojo,https://github.com/lafollett-labs/typesafe-jev-dojo,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
lagnajit09/sgrep,https://github.com/lagnajit09/sgrep,2,"[""AppitStudio/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
laguagu/jev-rerank-bench,https://github.com/laguagu/jev-rerank-bench,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
laguagu/jev-skills,https://github.com/laguagu/jev-skills,4,"[""daftAI2026/awesome-jev"", ""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
lahfir/agent-desktop,https://github.com/lahfir/agent-desktop,12,"[""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""MrJev/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""heyjunpenn/awesome-jev"", ""jtnkminimal/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""supermanc417-alt/awesome-jev-hub"", ""tanxarx/awesome-jev""]",unverified_outgoing_link_candidate
laihenyi/pi-jev-browser,https://github.com/laihenyi/pi-jev-browser,4,"[""AppitStudio/awesome-jev"", ""daftAI2026/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lainollll/lm-studio-typesafe-chat,https://github.com/lainollll/lm-studio-typesafe-chat,3,"[""JohnDotOwl/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lakeday-org/perch,https://github.com/lakeday-org/perch,17,"[""AbdelStark/awesome-typesafe-jev"", ""BeatAPI/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""ckaraca/awesome-jev"", ""cobanov/awesome-jev"", ""dog-last/awesome-jev"", ""jqueryscript/awesome-jev"", ""kydlikebtc/awesome-jev"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
lakshyachaudhry/jev-label-desk,https://github.com/lakshyachaudhry/jev-label-desk,1,"[""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
lalitsonawane/jev-one-system,https://github.com/lalitsonawane/jev-one-system,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lalitsonawane/jev-snake,https://github.com/lalitsonawane/jev-snake,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
lambertsj/beatjev,https://github.com/lambertsj/beatjev,5,"[""Omrigotlieb/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lamplighterpaul/forma-system1-experiment,https://github.com/lamplighterpaul/forma-system1-experiment,3,"[""daftAI2026/awesome-jev"", ""heyjunpenn/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lamplighterpaul/jev-piano,https://github.com/lamplighterpaul/jev-piano,3,"[""RadRebelSam/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lancedb/lancedb,https://github.com/lancedb/lancedb,1,"[""kydlikebtc/awesome-jev""]",unverified_outgoing_link_candidate
lancer59/systemonemodels,https://github.com/lancer59/systemonemodels,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
langchain-ai/docs,https://github.com/langchain-ai/docs,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
langchain-ai/langchain,https://github.com/langchain-ai/langchain,6,"[""BeatAPI/awesome-jev"", ""Li-Evan/awesome-jev"", ""cobanov/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
langchain-ai/langchainjs,https://github.com/langchain-ai/langchainjs,8,"[""BeatAPI/awesome-jev"", ""Li-Evan/awesome-jev"", ""cobanov/awesome-jev"", ""jqueryscript/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
langwatch/langwatch,https://github.com/langwatch/langwatch,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
laravel/ai,https://github.com/laravel/ai,5,"[""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jtnkminimal/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
larches-technologies/openclaw-jev-router,https://github.com/larches-technologies/openclaw-jev-router,1,"[""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
larguesa/jev-search,https://github.com/larguesa/jev-search,6,"[""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""hellogumbo/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lastlad/jev-model-router,https://github.com/lastlad/jev-model-router,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
latere-ai/typesafe-ai-go-sdk,https://github.com/latere-ai/typesafe-ai-go-sdk,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
latitude-dev/latitude-llm,https://github.com/latitude-dev/latitude-llm,4,"[""BeatAPI/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""onmyway133/awesome-jev""]",unverified_outgoing_link_candidate
laurentfabre/databricks-jev-pdf-lab,https://github.com/laurentfabre/databricks-jev-pdf-lab,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
laurentkempe/typesafejevplayground,https://github.com/laurentkempe/typesafejevplayground,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
lauricellaandrea/jev-browser-remote,https://github.com/lauricellaandrea/jev-browser-remote,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lavallee/mk-jev-fly-brain,https://github.com/lavallee/mk-jev-fly-brain,2,"[""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
laween-alsulaivany/shouldicare,https://github.com/laween-alsulaivany/shouldicare,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
lawzhougc/jev-openclash,https://github.com/lawzhougc/jev-openclash,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lazniak/jev-ultracuse,https://github.com/lazniak/jev-ultracuse,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lazniak/jevskill,https://github.com/lazniak/jevskill,2,"[""hellogumbo/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lazyoft/jev-explorer,https://github.com/lazyoft/jev-explorer,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lbbbboom/jev-chat,https://github.com/lbbbboom/jev-chat,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lbdavid98/jevidence,https://github.com/lbdavid98/jevidence,1,"[""robokrunch/awesome-jev""]",unverified_outgoing_link_candidate
lbotinelly/jev-little-airways,https://github.com/lbotinelly/jev-little-airways,21,"[""AiPersonacademy/Awesome-jev-use"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""Vishnurr2k01/awesome-jev"", ""daftAI2026/awesome-jev"", ""fatwang2/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""kraayenjon/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""robokrunch/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""wh000wh000/awesome-jev-live"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
ldbumble/taskuary,https://github.com/ldbumble/taskuary,3,"[""BeatAPI/awesome-jev"", ""logicrw/awesome-jev-projects"", ""onmyway133/awesome-jev""]",unverified_outgoing_link_candidate
le0c/jev-mechanic,https://github.com/le0c/jev-mechanic,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
leahycc/kungfu-kanban,https://github.com/leahycc/kungfu-kanban,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
leddoengano/jev-eyes,https://github.com/leddoengano/jev-eyes,3,"[""AppitStudio/awesome-jev"", ""daftAI2026/awesome-jev"", ""logicrw/awesome-jev-projects""]",unverified_outgoing_link_candidate
ledgerwerk/pyjev,https://github.com/ledgerwerk/pyjev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lee-lou2/jev-tree,https://github.com/lee-lou2/jev-tree,2,"[""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
leecoder/jev-evaluation,https://github.com/leecoder/jev-evaluation,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
leepokai/jev-guard,https://github.com/leepokai/jev-guard,23,"[""Anil-matcha/awesome-jev-by-typesafe"", ""AppitStudio/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""jtnkminimal/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
leepokai/llm-prompt-techniques-on-jev,https://github.com/leepokai/llm-prompt-techniques-on-jev,3,"[""RadRebelSam/awesome-jev"", ""Yifan-Lan/awesome-jev-robustness"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
leesk212/jev-cpu,https://github.com/leesk212/jev-cpu,4,"[""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""RadRebelSam/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
leftspace89/jevbird,https://github.com/leftspace89/jevbird,5,"[""KennethAshley/awesome-jev"", ""RadRebelSam/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
leftspace89/jevsubrouter,https://github.com/leftspace89/jevsubrouter,1,"[""KennethAshley/awesome-jev""]",unverified_outgoing_link_candidate
legacybridge-tech/pi-typesafe-jev,https://github.com/legacybridge-tech/pi-typesafe-jev,13,"[""JohnDotOwl/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
legostin/jev-browser,https://github.com/legostin/jev-browser,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lenml/deep-jev-seek,https://github.com/lenml/deep-jev-seek,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
leofurio/autotestjev,https://github.com/leofurio/autotestjev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
leojacinto/my-name-jev,https://github.com/leojacinto/my-name-jev,2,"[""RadRebelSam/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
leonaaardob/fast-dev-compaction,https://github.com/leonaaardob/fast-dev-compaction,14,"[""JohnDotOwl/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""cobanov/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
leonardjke/go-jev,https://github.com/leonardjke/go-jev,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
leonezz/quire,https://github.com/leonezz/quire,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
leonininder/remember-me,https://github.com/leonininder/remember-me,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
levi-qiao/semaloom,https://github.com/levi-qiao/semaloom,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lexingtonhibiki/judgekit,https://github.com/lexingtonhibiki/judgekit,1,"[""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
lgraubner/jev-lang,https://github.com/lgraubner/jev-lang,1,"[""RadRebelSam/awesome-jev""]",unverified_outgoing_link_candidate
lgy1027/jevshield,https://github.com/lgy1027/jevshield,5,"[""AppitStudio/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lhemerly/mcts-agent,https://github.com/lhemerly/mcts-agent,10,"[""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""tanxarx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lhotwll217/jev-cli,https://github.com/lhotwll217/jev-cli,5,"[""daftAI2026/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
lhviet/jev-bridge,https://github.com/lhviet/jev-bridge,2,"[""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
liamcarlin/navi,https://github.com/liamcarlin/navi,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lianghsun/jev-tmmluplus-eval,https://github.com/lianghsun/jev-tmmluplus-eval,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
liao96312/jev-arena-nanojev,https://github.com/liao96312/jev-arena-nanojev,5,"[""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""logicrw/awesome-jev-projects"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
liaoyuhua/jev-trip,https://github.com/liaoyuhua/jev-trip,2,"[""AppitStudio/awesome-jev"", ""logicrw/awesome-jev-projects""]",unverified_outgoing_link_candidate
liatrio/jev-demo-jburns24,https://github.com/liatrio/jev-demo-jburns24,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
lib-x/jev-bridge,https://github.com/lib-x/jev-bridge,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
